text,sentiment,set
Here's what the new U.S. restrictions on Europe mean for travelers,negative,train
"According to ACNielsen 's ScanTrack study for the period week 10 of 2005 to week 9 of 2006 , Coca-Cola is the market leader in soft drinks in Finland .",positive,train
The company has committed to further expanding the Apollo portfolio .,positive,train
Metso will supply the equipment for two process lines at Northland Resources ' new Kaunisvaara iron ore project in Sweden which exploits Tapuli and Sahavaara iron ore deposits .,positive,train
Credit Suisse investigates report of surveillance on second executive,negative,train
Finnish lifting equipment maker Konecranes HEL : KCR1V said on 29 July 2009 it has raised its stake in Austrian manipulator maker ACS Konecranes to 80 % and bought German sector player Knight Europe .,positive,train
"Under a memorandum of understanding MoU the parties will collaborate in preparing and implementing joint projects in the fields of combined power and heat generation , environmental protection and energy efficient technologies .",positive,train
"MADISON , Wis. , Feb. 6 - PRNewswire - -- Fiskars announces that the United States Patent and Trademark Office has granted a trademark registration for the color orange on its iconic scissor handles .",positive,train
"Stockmann and Swedish sector company AB Lindex entered into an agreement on September 30 , 2007 , whereby Stockmann , or a wholly-owned subsidiary of it , will make a public tender offer for all of Lindex 's issued shares .",positive,train
"Profit for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 .",positive,train
"Instead , Elcoteq has signed a non-binding Letter of Intent with another Asian strategic investor .",positive,train
"U.S. bailout watchdog vows to scrutinize share buybacks, dividends",negative,train
"As a result , the company has decided it will implement fixed-term temporary lay-offs .",negative,train
Frankfurt auto show touts green credentials amid climate protests,negative,train
They are also upset that some of the machinery and work is taken over to Poland .,negative,train
The company also expects to sell its products in other Russian region .,positive,train
Export declined by 6 percent to 16.4 million liters .,negative,train
"`` Lining stone sales were also good in the early autumn , and order books are strong to the end of the year .",positive,train
"Earnings per share for January-June 2010 were EUR0 .30 , an increase of 20 % year-on-year EUR0 .25 .",positive,train
Finnish electronics manufacturer PKC Group Oyj ( OMX Helsinki : PKC1V ) said on Wednesday ( 31 December ) that it has completed the acquisition of MAN Nutzfahrzeuge AG 's cable harness business from MAN Star Trucks & Buses Spolka zoo in Poland .,positive,train
The company anticipates its turnover for the whole 2010 to surpass that of the previous year when it was EUR 67.1 million .,positive,train
"U.S. core inflation firming, but Fed still seen cutting rates",negative,train
`` Stonesoft sees great promise in the future of IPv6 .,positive,train
"Finnish construction group YIT has been awarded a contract to install heating , air conditioning and cooling systems to the new head office of the automobile association ADAC in Munich in Germany .",positive,train
"We are honored to be acknowledged for our commitment to the industry , especially in Asia Pacific . ''",positive,train
Chief executive officer Olli-Pekka Kallasvuo 's changes on Tuesday mark the third time in nine months the company has reshuffled executives and operations as Nokia loses ground to Apple 's iPhone and RIM 's BlackBerry .,negative,train
"The financial impact is estimated to be some 1.5 MEUR annual improvement in the division 's result , starting from fiscal year 2007 .",positive,train
"Operating profit before non-recurring items was EUR 8.3 mn in the first nine months of 2008 , compared to EUR 8.4 in the corresponding period in 2007 .",negative,train
"Higher bit rates for outgoing traffic improves the end-user experience of mobile broadband services such as video conferencing , file sharing and sending e-mails with attachments .",positive,train
Metso said it has won an order worth around 40 mln eur to supply a kraftliner board machine to China 's Lee & Man Paper Co. .,positive,train
Diluted earnings per share ( EPS ) rose to EUR 1.05 from EUR 0.64 .,positive,train
"Due to rapid expansion , the market share of Tallink in terms of passenger carriage through Tallinna Sadam Port of Tallinn totaled 55 percent in November against 45.7 percent in November 2005 .",positive,train
"The OMX Nordic 40 OMXN40 index , comprising the 40 most traded Nordic stocks on the Nasdaq OMX exchange , closed down 0.87 % at 1,064.14 points on Thursday .",negative,train
"Budapest , August 10 MTI - Finnish electronics maker Elcoteq will lay off 700 workers at its plants in Pecs S Hungary at the end of September because of falling orders , communications director for Elcoteq 's local unit , Zoltan Krippl told MTI on Monday .",negative,train
New product launches in Finland will more than double from 2005 .,positive,train
"The three year turn-around program is expected to ensure Salomon 's future competitiveness , the company said .",positive,train
`` We are pleased to welcome Tapeks Noma into Cramo group .,positive,train
`` Consumers have very well received our packed fresh meat .,positive,train
"Tiimari , the Finnish retailer , reported to have geenrated quarterly revenues totalling EUR 1.3 mn in the 4th quarter 2009 , up from EUR 0.3 mn loss in 2008 .",positive,train
Finnish plumbing and heating systems supplier Uponor Corporation ( OMX Helsinki : UNR1V ) said on Tuesday ( 12 August ) that its board of directors has authorised the management to proceed with a company-wide cost reduction program .,positive,train
Earnings per share EPS in 2005 decreased to EUR0 .66 from EUR1 .15 in 2004 .,negative,train
"( ADP News ) - Feb 12 , 2009 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today its net profit rose to EUR 8.5 million ( USD 11m ) in 2008 from EUR 7 million in 2007 .",positive,train
"In the building and home improvement trade , net sales totalled EUR 1,173 mn , down from EUR 1,566 mn a year earlier .",negative,train
The low capacity utilisation rate in steel production considerably increases the fixed costs per unit of steel produced .,negative,train
"Vodafone to close more than 1,000 stores",negative,train
Glaston 's net profit for the third quarter of 2007 dropped to 2.4 mln euro ( $ 3.5 mln ) from 3.5 mln euro ( $ 5.1 mln ) for the corresponding period of 2006 .,negative,train
"Last year , UPM cut production , closed mills in Finland and slashed 700 jobs .",negative,train
`` We are pleased to deliver the Basware Invoice Automation solution to a major retail company in the US .,positive,train
Net profit fell by almost half to +̢ 5.5 million from +̢ 9.4 million at the end of 2007 .,negative,train
One attractive factor about the tablets for media companies is that they provide a new way of making money .,positive,train
"Comparable operating profit totaled EUR 4.7 mn , down from EUR 5.1 mn in the corresponding period in 2005 , representing 7.4 % of net sales .",negative,train
"When the situation normalises , the company will be able to increase the amount of residential units for sale in St Petersburg and Moscow , in particular .",positive,train
Paper maker Stora Enso Oyj said Friday it has been acquitted of charges that it participated in a paper price-fixing conspiracy in the United States .,positive,train
Finnish OKO bank has signed a cooperation agreement with Raiffeisen concerning Finnish companies ' investments in Russia .,positive,train
Asian traffic declined by 3.4 per cent .,negative,train
"In the third quarter of fiscal 2008 Efore swung to a net loss of EUR 400,000 versus a net profit of EUR 200,000 for the corresponding period of fiscal 2007 .",negative,train
"Operating profit totalled EUR 7.0 mn , up from a loss of EUR 4.0 mn in the second quarter of 2009 .",positive,train
The expansion includes the doubling of the floor space and the addition of more lifting capacity and production equipment .,positive,train
"In Sweden , there is an oversupply of pharmacies .",negative,train
